GEOID20,City,Congestion_Index,LOS_actual,Ave_Height,B08301_002E,B08301_003E,B08301_004E,B08301_005E,B08301_010E,B08301_018E,B08301_019E,B08301_021E,B15003_001E,B19013_001E,B19301_001E,B23025_003E,B23025_005E,BLOK_Compact,BLOK_Convex,BLOK_Elong,B_Compactness_Mean,B_Compactness_Median,B_Elongation_Mean,B_Elongation_Median,Block_Total_Area,Build_Cov_Ratio,Commercial_Area,Commercial_Pct,Crash_Inde,Elementary_sch,High_school,Industrial_Area,Industrial_Pct,Institutional_Pct,Length,Mixed_Use_Area,Mixed_Use_Pct,N_B_Vertx,Open_Space_Pct,P1_001N,PM25,Residential_Area,Residential_Pct,Total_Parcel_Count,Transportation_Pct,Vacant_Undeveloped_Pct,to_fire,to_hospital,to_police,LOS_actual_numeric
60371310231015.0,Los Angeles,3.0,Medium,2.8466,1220.0,1072.0,148.0,130.0,26.0,0.0,10.0,130.0,2000.0,74954.0,33097.0,1507.0,81.0,0.6933590155033528,0.9643503235026392,1.4284691207734117,0.6216166741353342,0.6847553025145434,2.437931884807468,1.2858793643783328,14298.831661778126,0.4202542299200437,6674.097698623928,46.68,18.813784998585096,3.0,6.0,0.0,0.0,0.0,202.84,0.0,0.0,10.744186046511627,0.0,68.0,8.807461738586426,7624.733963154199,53.32,22.0,0.0,0.0,0.0,4.0,4.0,2.0
60371974102001.0,Los Angeles,3.0,Medium,3.184,572.0,528.0,44.0,44.0,22.0,45.0,0.0,243.0,1116.0,79779.0,76285.0,1027.0,93.0,0.5950077629789983,0.9686687082411576,1.969437850293288,0.6489237302148827,0.6623510691055592,1.6482420269415925,1.37814022932377,20253.58159635499,0.2748727020296822,0.0,0.0,9.65481259017457,3.0,7.192307472229004,0.0,0.0,0.0,106.61,0.0,0.0,10.26923076923077,0.0,107.0,10.702531814575195,20253.58159635499,100.0,40.0,0.0,0.0,2.16666666667,4.0,4.0,2.0
60371954004009.0,Los Angeles,3.0,Medium,5.3644,339.0,339.0,0.0,0.0,0.0,0.0,204.0,459.0,1544.0,112543.0,143280.0,1345.0,142.0,0.3102378727987801,0.6774699868859555,2.161380981759178,0.6427319224252863,0.6643348205092638,1.429162240118681,1.2882134514207786,22194.80900509864,0.382126193683728,0.0,0.0,18.08090392074765,2.0,6.0,0.0,0.0,0.0,130.97,0.0,0.0,12.673684210526316,0.0,221.0,10.662373542785645,22194.80900509864,100.0,46.0,0.0,0.0,2.0,4.0,4.0,2.0
60371317021020.0,Los Angeles,1.0,Good,3.7146,975.0,821.0,154.0,78.0,60.0,0.0,0.0,178.0,1905.0,63214.0,34685.0,1409.0,112.0,0.0851944553039665,0.9504514433808608,29.28744230990732,0.5968658978354334,0.5916879367944767,1.4312528054381886,1.2908423484364664,,,,,18.305085889859992,3.0,6.0,,,,21.78,,,14.333333333333334,,0.0,8.800375938415527,,,,,,1.55555555556,2.0,2.0,1.0
60371253101005.0,Los Angeles,2.0,Good,2.7666,423.0,361.0,62.0,43.0,0.0,0.0,0.0,136.0,770.0,94688.0,75294.0,559.0,0.0,0.3340595535544431,0.8788467005901741,3.63848229147684,,,,,305.2655130281734,,305.2655130281734,100.0,8.679574261803001,4.0,6.0,0.0,0.0,0.0,12.81,0.0,0.0,,0.0,0.0,9.72844409942627,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0
60372083023002.0,Los Angeles,4.0,Medium,6.9556,697.0,528.0,169.0,133.0,278.0,0.0,34.0,76.0,1788.0,37813.0,17440.0,1195.0,53.0,0.7663956159878774,0.961311610995348,1.1824227220830923,0.6347359059413313,0.6552748224642773,1.8534890931274788,1.4848300655291502,12142.554610399517,0.3909869372247664,0.0,0.0,56.25421517134423,2.0,6.0,0.0,0.0,0.0,60.83,0.0,0.0,10.454545454545457,0.0,494.0,10.807218551635742,12142.554610399517,100.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0
60372652031004.0,Los Angeles,2.0,Good,12.5784,71.0,71.0,0.0,0.0,8.0,0.0,37.0,55.0,620.0,,142957.0,171.0,0.0,0.7130178072302035,0.9185969097267558,1.4594772548086274,0.5789145846735976,0.5576581436471593,1.5389324666466946,1.4457969663619137,290999.0711206324,0.0243003559236957,0.0,0.0,13.662337392892178,2.0,8.266666412353516,0.0,0.0,0.0,117.48,0.0,0.0,17.0,0.0,251.0,9.83988094329834,290999.0711206324,100.0,102.0,0.0,0.0,2.0,6.0,6.0,1.0
60372270102001.0,Los Angeles,2.0,Good,3.9872,377.0,310.0,67.0,67.0,0.0,0.0,0.0,0.0,819.0,36293.0,11336.0,382.0,0.0,0.6498430423240835,1.0,2.064273481223473,0.6489646551778413,0.6679870029026833,1.6188640141239543,1.4635461406406378,21426.087510607314,0.3878440763406529,0.0,0.0,41.18452106769998,2.0,6.0,0.0,0.0,0.0,266.87,0.0,0.0,10.7,0.0,337.0,10.773279190063477,21426.087510607314,100.0,39.0,0.0,0.0,2.0,2.0,2.0,1.0
60371283021007.0,Los Angeles,1.0,Good,3.2938,950.0,885.0,65.0,39.0,43.0,0.0,81.0,108.0,1845.0,70046.0,34779.0,1507.0,207.0,0.7009266887303262,0.999360825283389,1.6319457934644297,0.6781774490940611,0.6992699905306281,1.2627551779274528,1.1356427778063514,15053.555870563678,0.3288062664675569,0.0,0.0,24.290203664689805,2.0,6.0,0.0,0.0,0.0,98.95,0.0,0.0,10.03448275862069,0.0,101.0,8.895923614501953,15053.555870563678,100.0,23.0,0.0,0.0,2.0,4.0,4.0,1.0
60371220002003.0,Los Angeles,2.0,Good,3.5044,878.0,757.0,121.0,100.0,0.0,0.0,47.0,62.0,1834.0,74167.0,25847.0,1291.0,131.0,0.4954232956166151,0.8057626746016682,1.6345343680439963,0.6021448269959226,0.5891014802969778,1.4568065954679053,1.262413037741453,55185.50434150938,0.3714141370590576,0.0,0.0,15.11015208248919,3.0,6.460674285888672,0.0,0.0,0.0,47.35,0.0,0.0,12.175438596491228,0.0,227.0,9.063244819641112,55185.50434150938,100.0,73.0,0.0,0.0,5.57142857143,7.7037037037,7.7037037037,1.0
60371341031000.0,Los Angeles,4.0,Medium,3.3994,686.0,573.0,113.0,113.0,67.0,0.0,5.0,41.0,1436.0,37418.0,23987.0,928.0,102.0,0.7378059210545996,0.999782677452361,1.355261096385084,0.5868521697115247,0.6391630542166359,1.8964214002343371,1.4221289831008452,2044969.8224467216,0.0151711193433345,19910.618627037817,0.97,12.572929348,2.0,7.066115856170654,0.0,0.0,0.0,25.38,0.0,0.0,13.03225806451613,0.0,1124.0,8.603265762329102,2025059.203819684,99.03,225.0,0.0,0.0,0.444444444444,2.75555555556,2.75555555556,2.0
60371329002011.0,Los Angeles,1.0,Good,5.1723,980.0,872.0,108.0,108.0,11.0,0.0,0.0,255.0,1890.0,85741.0,35985.0,1339.0,17.0,0.5244948564146877,0.9999547335378396,3.401413321532061,0.6264948111005966,0.6363763063681149,1.2863686441470077,1.223586707324701,16697.247826771578,0.3415152251566704,0.0,0.0,13.434298310483896,4.0,6.0,0.0,0.0,0.0,77.87,0.0,0.0,12.6875,0.0,65.0,8.80178451538086,16697.247826771578,100.0,30.0,0.0,0.0,3.5,4.0,4.0,1.0
60371241023010.0,Los Angeles,2.0,Good,3.418,242.0,202.0,40.0,40.0,7.0,0.0,9.0,69.0,509.0,79297.0,48546.0,421.0,48.0,0.6905332172256083,1.0,1.7852707750136445,0.661290088015973,0.6745724865796221,1.379228762105453,1.3021686758246591,14265.352490609264,0.3952281747459278,0.0,0.0,20.409772971741447,4.0,6.0,0.0,0.0,0.0,185.92,0.0,0.0,11.517857142857142,0.0,95.0,9.46690273284912,14265.352490609264,100.0,24.0,0.0,0.0,2.0,0.0,0.0,1.0
60371810004006.0,Los Angeles,5.0,Poor,5.4416,268.0,187.0,81.0,50.0,15.0,0.0,32.0,73.0,558.0,183026.0,105577.0,413.0,6.0,0.3958101799374,0.9999103732177772,4.82317823819675,0.6564188840127111,0.6619536168255994,1.399335225198182,1.268836786130164,53215.37073405795,0.3413870047844335,7249.683576713519,13.62,5.40386685379846,2.0,6.0,0.0,0.0,0.0,12.02,0.0,0.0,11.51904761904762,0.0,228.0,9.791718482971191,45965.68715734443,86.38,70.0,0.0,0.0,2.18181818182,8.0,8.0,3.0
60371920023003.0,Los Angeles,3.0,Medium,3.5355,414.0,383.0,31.0,18.0,19.0,0.0,15.0,235.0,855.0,142674.0,110016.0,717.0,27.0,0.7130959080276627,1.0000000000000002,1.6290172592850571,0.6370682444634844,0.6600554560475537,1.4624530065666006,1.2904441823620985,14208.72210809879,0.4041054982062181,2862.3659438135564,20.15,22.130029701288787,4.0,6.0,0.0,0.0,0.0,103.74,0.0,0.0,12.4,0.0,36.0,10.252850532531738,11346.356164285233,79.85,27.0,0.0,0.0,1.33333333333,6.0,6.0,2.0
60371873001004.0,Los Angeles,1.0,Good,5.3375,748.0,689.0,59.0,46.0,8.0,16.0,4.0,274.0,1317.0,127750.0,86280.0,1323.0,208.0,0.4652966201184128,0.8639721801728145,2.6961672360621374,0.6543024751242401,0.6739267074421007,1.3737464385746592,1.2405912681937274,21268.8218234735,0.3818555689167369,0.0,0.0,9.635224021622,4.0,6.0,0.0,0.0,0.0,133.45,0.0,0.0,11.34722222222222,0.0,142.0,10.569953918457031,21268.8218234735,100.0,41.0,0.0,0.0,0.0,4.0,4.0,1.0
60372060531003.0,Los Angeles,2.0,Good,5.3022,235.0,210.0,25.0,7.0,9.0,0.0,0.0,90.0,577.0,56683.0,42955.0,396.0,24.0,0.6194019454804242,0.968743838699884,2.660903297669158,0.6729376027737648,0.7259367236413736,1.5073622230122188,1.3058927656023074,18435.24312026515,0.5455142455238927,3141.8131288036093,17.04,32.2632541934534,3.0,6.0,15293.429991461542,82.96,0.0,59.68,0.0,0.0,9.827586206896552,0.0,93.0,10.849617004394531,0.0,0.0,23.0,0.0,0.0,2.0,2.18181818182,2.18181818182,1.0
60371172021005.0,Los Angeles,4.0,Medium,2.6467,489.0,453.0,36.0,21.0,0.0,0.0,0.0,34.0,1426.0,89250.0,40144.0,796.0,207.0,0.4435430090843072,0.7723090651523118,2.025072192648389,0.5946516228237931,0.5808725807805548,1.3763116406741984,1.3627041958240804,37971.90318155832,0.3118460053886149,0.0,0.0,14.177971986603952,2.0,6.0,0.0,0.0,0.0,96.58,0.0,0.0,15.06,0.0,122.0,8.766304016113281,37971.90318155832,100.0,42.0,0.0,0.0,4.0,6.0,6.0,2.0
60371327003000.0,Los Angeles,1.0,Good,2.6698,606.0,501.0,105.0,79.0,40.0,14.0,0.0,121.0,1231.0,183482.0,52988.0,888.0,89.0,0.5086799866215922,0.9998771187216574,2.893866959403854,0.6663600757445353,0.6940288847316715,1.3324524561552504,1.154370377485554,27961.177237478616,0.3365042137756041,5014.794994973978,17.93,13.287404555765496,2.0,6.0,0.0,0.0,0.0,84.53,0.0,0.0,9.43877551020408,0.0,114.0,8.80610466003418,22946.38224250464,82.07,40.0,0.0,0.0,0.714285714286,4.0,4.0,1.0
60371241031003.0,Los Angeles,1.0,Good,3.022,752.0,607.0,145.0,56.0,97.0,13.0,26.0,91.0,1216.0,70350.0,25960.0,1059.0,60.0,0.6987161400279627,1.0,1.9948350191427229,0.6665732474230172,0.6750254251872825,1.2326796912659028,1.193198518756159,14729.147998342962,0.3185748728580663,0.0,0.0,18.52722888960991,4.0,6.0,0.0,0.0,0.0,101.12,0.0,0.0,10.21818181818182,0.0,104.0,9.399022102355955,14729.147998342962,100.0,22.0,0.0,0.0,4.0,4.0,4.0,1.0
60371066422000.0,Los Angeles,1.0,Good,2.9142,387.0,312.0,75.0,0.0,0.0,0.0,11.0,183.0,975.0,147986.0,50353.0,581.0,0.0,0.5215865371578146,0.8248609246958457,2.203739459824633,0.6131697826485101,0.6032823747160527,1.19892555153135,1.1465241308210894,27308.8219848571,0.3353985386254081,0.0,0.0,2.760077838432231,4.0,6.901960849761963,0.0,0.0,0.0,84.2,0.0,0.0,13.212765957446807,0.0,134.0,8.5098876953125,27308.8219848571,100.0,29.0,0.0,0.0,0.0,5.85714285714,5.85714285714,1.0
60371393011000.0,Los Angeles,2.0,Good,2.1729,359.0,337.0,22.0,10.0,0.0,0.0,0.0,66.0,839.0,175493.0,64693.0,444.0,0.0,0.0641649028101363,0.9933639198158256,36.41189419082501,,,,,,,,,8.059821595907204,2.0,6.0,,,,114.79,,,,,20.0,8.745119094848633,,,,,,15.0,4.0,4.0,1.0
60371210104006.0,Los Angeles,3.0,Medium,1.1921,933.0,690.0,243.0,101.0,42.0,35.0,0.0,30.0,1486.0,,23402.0,1093.0,43.0,0.7836410328683763,0.9998886720603872,1.029985724772198,0.529888674489649,0.5185506556184007,2.644563809833402,2.174226318950243,37486.209138103965,0.0475321010431961,0.0,0.0,11.621898388175287,5.0,6.0,0.0,0.0,100.0,11.37,0.0,0.0,13.0,0.0,2.0,9.123737335205078,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0
60371395041000.0,Los Angeles,1.0,Good,4.6914,893.0,872.0,21.0,10.0,58.0,0.0,0.0,295.0,1964.0,59803.0,41335.0,1368.0,100.0,0.6643678591087899,0.9998834355493748,2.0250071404384715,0.5389859623699003,0.613780499930386,1.4381767033765285,1.3283581041208057,4417830.121917888,0.0055478787022781,0.0,0.0,9.6374259328514,5.0,8.028368949890137,0.0,0.0,0.0,26.47,0.0,0.0,33.18604651162791,0.0,587.0,8.80562686920166,4417830.121917888,100.0,217.0,0.0,0.0,2.28571428571,8.0,8.0,1.0
60372653071004.0,Los Angeles,3.0,Medium,8.2434,128.0,115.0,13.0,0.0,0.0,20.0,367.0,85.0,576.0,50515.0,40394.0,646.0,18.0,0.7469960160110729,0.9856068232341574,1.663683325424936,0.5260210346190427,0.6353217170732987,1.576175528387102,1.5220695460742213,138968.90236773045,0.1652967508555094,0.0,0.0,13.046448376693336,6.0,7.917808055877685,0.0,0.0,100.0,74.28,0.0,0.0,28.94117647058824,0.0,732.0,9.75840187072754,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0
60371990011005.0,Los Angeles,5.0,Poor,4.5209,812.0,696.0,116.0,52.0,152.0,0.0,2.0,38.0,1558.0,51917.0,17623.0,1205.0,83.0,0.6689090353313787,0.9998896443123172,1.8901361512127093,0.6039190133106133,0.6343569144135224,2.0055704261455047,1.4740918416592397,28285.925218407803,0.352031076920367,4730.032504645483,16.72,22.389244217246016,4.0,6.0,0.0,0.0,0.0,90.79,0.0,0.0,12.120689655172416,0.0,444.0,10.86403751373291,23555.89271376232,83.28,37.0,0.0,0.0,0.0,8.0,8.0,3.0
60371375013002.0,Los Angeles,2.0,Good,2.7019,703.0,703.0,0.0,0.0,12.0,0.0,46.0,242.0,1297.0,120091.0,78887.0,1133.0,118.0,0.7944334939110735,1.0,1.4293380117114876,0.5502116875387547,0.5101156404859638,1.4065766308155152,1.4072969073257593,42178.29418481083,0.2530753403122244,0.0,0.0,4.189563375033615,4.0,6.0,0.0,0.0,0.0,133.8,0.0,0.0,16.24390243902439,0.0,62.0,8.6583890914917,42178.29418481083,100.0,27.0,0.0,0.0,2.0,10.0,10.0,1.0
60372405004011.0,Los Angeles,3.0,Medium,0.8402,288.0,288.0,0.0,0.0,28.0,0.0,0.0,72.0,754.0,,13677.0,472.0,40.0,0.7687636862281586,0.9999061596987632,1.2007071472772357,0.7067931220658276,0.722275838745817,1.1660772898956466,1.1694405831335877,3967.5920258485194,0.1927016711768205,3967.5920258485194,100.0,49.59282969795053,3.0,6.0,0.0,0.0,0.0,50.88,0.0,0.0,11.0,0.0,0.0,11.073780059814451,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0
60371218021006.0,Los Angeles,2.0,Good,3.7146,482.0,327.0,155.0,111.0,15.0,0.0,0.0,41.0,716.0,95703.0,21490.0,563.0,21.0,0.3698097898994388,0.6445805982500392,2.416831314469545,0.6645901181905318,0.6884817349637422,1.3548670421025626,1.1393590146106385,13418.762284328684,0.2995050740822687,0.0,0.0,14.289319360909678,4.0,6.0,0.0,0.0,0.0,58.5,0.0,0.0,11.17948717948718,0.0,104.0,9.203814506530762,13418.762284328684,100.0,21.0,0.0,0.0,4.0,6.0,6.0,1.0
60371133222011.0,Los Angeles,6.0,Poor,2.1637,739.0,657.0,82.0,82.0,0.0,0.0,0.0,299.0,1899.0,117637.0,36777.0,1168.0,80.0,0.4322221327687932,0.8045134936412672,2.648004122025894,0.584891987280727,0.5812659331767229,1.396396890153789,1.3299975221245983,29658.887474548388,0.3405853760304256,0.0,0.0,6.270173969369414,2.0,6.0,0.0,0.0,0.0,307.75,0.0,0.0,14.4,0.0,129.0,8.177380561828613,29658.887474548388,100.0,41.0,0.0,0.0,0.0,6.0,6.0,3.0
60371272102012.0,Los Angeles,3.0,Medium,2.8663,857.0,687.0,170.0,89.0,0.0,6.0,44.0,117.0,1296.0,64500.0,31988.0,1118.0,67.0,0.7017409807464939,1.0,1.7037015738936476,0.6108190403128176,0.6447739230584921,1.4466127393009098,1.2815821354538122,15061.80700225697,0.3445575208715457,0.0,0.0,25.6101513868469,2.0,6.0,0.0,0.0,0.0,101.06,0.0,0.0,11.65,0.0,63.0,8.85623550415039,15061.80700225697,100.0,20.0,0.0,0.0,2.5,8.0,8.0,2.0
60371392003002.0,Los Angeles,2.0,Good,3.5834,498.0,451.0,47.0,47.0,0.0,0.0,0.0,92.0,782.0,80807.0,41595.0,659.0,23.0,0.2913066155880088,0.5352950505984153,1.4769397962158113,0.6611860966769258,0.6684079391414453,1.2749855210208776,1.14460248596785,56247.34282841821,0.3433806994146292,0.0,0.0,12.046340342211874,2.0,6.0,0.0,0.0,0.0,400.19,0.0,0.0,11.171195652173912,0.0,281.0,8.800018310546875,56247.34282841821,100.0,102.0,0.0,0.0,2.0,6.45714285714,6.45714285714,1.0
60371286011017.0,Los Angeles,3.0,Medium,2.6464,512.0,479.0,33.0,33.0,56.0,0.0,64.0,144.0,923.0,74205.0,50062.0,871.0,58.0,0.7019883498540364,1.0,1.5884765859511762,0.6260755593187721,0.6433195933633795,1.632401010218564,1.3049673495409615,13408.505841298776,0.3296603562925697,3372.9416011132016,25.16,17.999248681203593,4.0,6.0,0.0,0.0,0.0,74.5,0.0,0.0,10.38888888888889,0.0,73.0,8.998906135559082,10035.564240185571,74.84,24.0,0.0,0.0,1.4,2.0,2.0,2.0
60371834022015.0,Los Angeles,3.0,Medium,3.6424,733.0,659.0,74.0,74.0,50.0,39.0,40.0,290.0,1461.0,96058.0,43240.0,1285.0,91.0,0.6419367283481502,1.0,2.046546252197401,0.6556857287267169,0.6772888827237702,1.3890980978470593,1.3244281144419463,23947.41079327285,0.3625051850265157,0.0,0.0,7.908434632613527,3.0,6.0,0.0,0.0,0.0,112.3,0.0,0.0,12.305882352941175,0.0,179.0,10.199761390686035,23947.41079327285,100.0,38.0,0.0,0.0,0.0,5.81818181818,5.81818181818,2.0
60372140003009.0,Los Angeles,4.0,Medium,3.1445,275.0,205.0,70.0,70.0,0.0,25.0,42.0,139.0,714.0,148182.0,48653.0,537.0,44.0,0.7247398218441847,1.0,1.6755744641534855,0.5984057678578276,0.6106197963619714,1.680566156052342,1.514511747419896,15125.65568733095,0.4990339687600814,3099.6689858593445,20.49,24.705191971668743,4.0,6.941176414489746,0.0,0.0,0.0,112.07,0.0,0.0,13.921052631578949,0.0,88.0,10.341045379638672,12025.986701471606,79.51,21.0,0.0,0.0,0.0,6.0,6.0,2.0
60371976002004.0,Los Angeles,3.0,Medium,3.6443,701.0,679.0,22.0,22.0,62.0,31.0,0.0,199.0,1327.0,101000.0,52244.0,1072.0,79.0,0.7340209298935791,1.0,1.4460008929485837,0.6849580118257493,0.6994683050594745,1.4721660672901593,1.334722798054096,15352.672045539915,0.3276783761991234,0.0,0.0,31.499990999127917,4.0,6.0,0.0,0.0,0.0,175.12,0.0,0.0,10.767857142857142,0.0,75.0,10.83052921295166,15352.672045539915,100.0,20.0,0.0,0.0,2.0,4.33333333333,4.33333333333,2.0
60371997002007.0,Los Angeles,4.0,Medium,1.2635,662.0,625.0,37.0,37.0,130.0,0.0,0.0,55.0,1278.0,47422.0,26548.0,920.0,40.0,0.2014836314660906,0.6141472903727997,5.517132255202574,0.6375216294650292,0.6839782238227459,1.7349723108275004,1.4570354735829434,13385.573038554016,0.4470899400967051,0.0,0.0,23.596585000463016,2.0,6.0,1194.1902805550226,8.92,0.0,179.58,0.0,0.0,9.75,0.0,170.0,10.887045860290527,12191.382757998994,91.08,18.0,0.0,0.0,0.25,6.86956521739,6.86956521739,2.0
60372264101000.0,Los Angeles,3.0,Medium,3.4628,535.0,369.0,166.0,109.0,165.0,0.0,64.0,40.0,953.0,34833.0,13129.0,897.0,69.0,0.6691209793855557,0.9999364557175298,2.1492638508533424,0.6852881338787505,0.6991549099024533,1.651783930057089,1.5686406838210825,4142.940822015598,0.5553152812107515,1494.961834525412,36.08,57.26113706316289,4.0,6.0,0.0,0.0,0.0,20.35,0.0,0.0,9.333333333333334,0.0,167.0,10.759613990783691,2647.978987490186,63.92,9.0,0.0,0.0,4.0,4.0,4.0,2.0
60372247021009.0,Los Angeles,3.0,Medium,3.261,210.0,178.0,32.0,32.0,27.0,35.0,342.0,158.0,365.0,11270.0,10762.0,951.0,139.0,0.7710673048517126,0.9790533109489222,1.2344951258090513,0.534735728575947,0.4883310628446268,2.241569318996945,2.639754278231917,24770.95434419969,0.106423830823902,0.0,0.0,41.79847737683362,4.0,6.0,0.0,0.0,0.0,21.97,0.0,0.0,24.0,0.0,27.0,10.715786933898926,24770.95434419969,100.0,4.0,0.0,0.0,0.0,6.0,6.0,2.0
60371852021004.0,Los Angeles,3.0,Medium,2.7625,293.0,271.0,22.0,22.0,0.0,9.0,0.0,265.0,773.0,231833.0,111181.0,605.0,38.0,0.1867426823270003,0.4757645574886998,1.8640810322958692,0.6453033533991204,0.6618633127574752,1.5697782946547332,1.397100844059619,87006.42237612208,0.1679469266806795,0.0,0.0,7.650497749032408,4.0,6.557251930236816,0.0,0.0,0.0,319.63,0.0,0.0,11.125541125541126,0.0,186.0,10.670275688171388,87006.42237612208,100.0,120.0,0.0,0.0,2.36363636364,7.8,7.8,2.0
60371415001015.0,Los Angeles,6.0,Poor,0.015,880.0,873.0,7.0,7.0,0.0,0.0,32.0,308.0,1945.0,215272.0,148705.0,1295.0,30.0,0.1465805359390343,0.5369601148683144,3.886867093425757,0.574171864068339,0.5647791585482453,1.5475039710594272,1.3344736838205855,350112.97040410235,0.1826914781484462,0.0,0.0,3.6879716970611303,8.0,14.096989631652832,0.0,0.0,0.0,59.14,0.0,0.0,14.315555555555555,0.0,394.0,9.04734706878662,350112.97040410235,100.0,165.0,0.0,0.0,5.42040816327,10.7848101266,10.7848101266,3.0
60371861001001.0,Los Angeles,4.0,Medium,6.3156,423.0,351.0,72.0,60.0,0.0,0.0,12.0,145.0,699.0,107639.0,75803.0,614.0,23.0,0.5917703470017751,0.8036572310580283,1.539490466930969,0.6135537757967655,0.6408858751067716,1.3517276224816177,1.4052473214650585,7575.734399942487,0.2075969576477119,0.0,0.0,2.6811902702118915,5.0,8.0,0.0,0.0,0.0,127.02,0.0,0.0,13.307692307692308,0.0,45.0,10.225754737854004,5374.663699212517,70.95,11.0,0.0,0.0,3.0,4.0,4.0,2.0
60371956004003.0,Los Angeles,2.0,Good,5.552,476.0,408.0,68.0,68.0,42.0,0.0,2.0,74.0,865.0,98179.0,43854.0,664.0,58.0,0.7647214364343129,0.9968452302567512,1.500645976183908,0.6586586791066844,0.674550606949624,1.5281935409054506,1.3898376018830323,11891.967183067429,0.4308761595101472,0.0,0.0,23.937321236221297,2.0,6.0,0.0,0.0,0.0,88.54,0.0,0.0,10.75,0.0,134.0,10.724434852600098,11891.967183067429,100.0,20.0,0.0,0.0,0.0,2.0,2.0,1.0
60371958032008.0,Los Angeles,2.0,Good,6.7007,347.0,315.0,32.0,11.0,82.0,10.0,0.0,239.0,890.0,76691.0,59068.0,773.0,20.0,0.7821199254584621,1.0000000000000002,1.0642529095455726,0.6476347690776785,0.6587324842305291,1.281570193702228,1.1701302582193165,4637.497853196014,0.4166466312266098,0.0,0.0,24.412162512514584,4.0,6.0,0.0,0.0,0.0,73.63,0.0,0.0,11.409090909090908,0.0,41.0,10.689997673034668,4637.497853196014,100.0,10.0,0.0,0.0,2.0,2.0,2.0,1.0
60372652011002.0,Los Angeles,4.0,Medium,5.6342,384.0,374.0,10.0,10.0,7.0,0.0,14.0,121.0,1172.0,148547.0,118969.0,589.0,51.0,0.7287183052588594,0.8986860590362701,1.4717949236265973,0.5438954913170556,0.5349154769868848,1.840115182909833,1.2871293138323388,33351.154458498204,0.3002871625201614,0.0,0.0,9.48267337298576,2.0,10.925926208496094,0.0,0.0,0.0,136.49,0.0,0.0,16.065217391304348,0.0,114.0,9.796287536621094,33351.154458498204,100.0,38.0,0.0,0.0,2.0,6.0,6.0,2.0
60371852031005.0,Los Angeles,2.0,Good,5.086,369.0,285.0,84.0,76.0,61.0,0.0,1.0,97.0,856.0,58553.0,29503.0,594.0,58.0,0.6200962991952869,0.9999867802471628,2.2700298437711823,0.6582507365252928,0.6699151056587772,1.528701376619909,1.4638479595276557,19577.019917651596,0.383310624243082,3049.829412121396,15.58,7.791976277992858,2.0,6.0,0.0,0.0,0.0,55.39,0.0,0.0,10.523809523809524,0.0,208.0,10.69140625,16527.190505530198,84.42,37.0,0.0,0.0,0.0,4.18181818182,4.18181818182,1.0
60372060201015.0,Los Angeles,4.0,Medium,5.2506,182.0,182.0,0.0,0.0,32.0,0.0,20.0,112.0,7004.0,148661.0,12168.0,375.0,12.0,0.5673906414838622,0.8310306519194596,1.0957714145515085,0.5350075538024666,0.5203947598074279,2.7022145647861584,1.8514166337312288,91596.86103444784,0.1644038835047606,89925.11624182046,98.17,45.60148778518472,4.0,6.4454545974731445,0.0,0.0,0.0,6.78,0.0,0.0,15.28,0.0,3.0,10.8851900100708,0.0,0.0,12.0,0.0,0.0,0.0,4.68421052632,4.68421052632,2.0
60372060201017.0,Los Angeles,1.0,Good,8.52,182.0,182.0,0.0,0.0,32.0,0.0,20.0,112.0,7004.0,148661.0,12168.0,375.0,12.0,0.7633748109596985,0.99719415158459,1.785105218840926,0.5226080288961279,0.5531181901398801,2.496899650616541,2.3015734200223283,14186.485147891684,0.5890877204232324,0.0,0.0,42.05122831573392,4.0,6.0,14186.485147891684,100.0,0.0,27.03,0.0,0.0,12.105263157894736,0.0,1.0,10.885842323303224,0.0,0.0,23.0,0.0,0.0,0.0,4.0,4.0,1.0
60371852022006.0,Los Angeles,3.0,Medium,2.5767,513.0,417.0,96.0,54.0,112.0,0.0,0.0,326.0,1523.0,99318.0,105034.0,1277.0,102.0,0.1615350446072475,0.434718746960577,4.44362068317751,0.6673998375058969,0.6947271386202908,1.544807728832313,1.20114157736947,50151.259967996935,0.3013400100249586,0.0,0.0,8.595897978600725,4.0,6.0,0.0,0.0,0.0,10.15,0.0,0.0,10.032467532467532,0.0,685.0,10.675853729248049,50151.259967996935,100.0,61.0,0.0,0.0,2.81481481481,9.11111111111,9.11111111111,2.0
60371082022002.0,Los Angeles,0.0,Poor,0.1778,1299.0,1197.0,102.0,77.0,0.0,0.0,16.0,678.0,2556.0,197176.0,84435.0,2094.0,37.0,0.3799015958774626,0.7112069739469324,1.1311093351175248,0.5453541038506988,0.5110791477950158,1.2547600046376406,1.2114249827748726,789436.7235866565,0.0333457327231237,0.0,0.0,1.3702457434143986,3.0,12.965838432312012,0.0,0.0,0.0,0.0,0.0,0.0,20.84126984126984,0.0,177.0,7.669740676879883,137125.1039929438,17.37,92.0,0.0,0.0,3.9649122807,10.1052631579,10.1052631579,3.0
